customer_sentiment,customer_tier,issue_complexity,channel_type,agent_experience,agent_specialty_match,agent_past_success,agent_avg_handling_time,agent_current_workload,time_of_day,day_of_week,queue_length,success_label,source,original_text
1,2,0.484,0,4.352193391587941,0.9621545736830452,0.6045500662178358,1.8807454875671503,0.3748212030340222,17,6,8,1,banking77,Why isn't top-up working? My top-up money disappeared after I saw that it was successfully transferr
1,2,0.364,0,2.388065622553548,0.9153831728939811,0.6725478361082674,9.988724675302599,0.3410444157547233,17,6,1,1,banking77,I need a new card before it expires.
2,0,0.3374467022764124,1,0.27284348602864167,0.27493605407467026,0.7448573166032473,5.710063038333264,0.5179323452386301,10,2,11,1,synthetic,
1,0,0.364,0,2.647375674037708,0.8279924281409354,0.7937128000042223,3.1308255613112124,0.31436360585489614,11,1,7,1,banking77,What fees are charged when I top up
1,0,0.3473063719497967,1,0.8233398955128202,0.5251008766762624,0.7223475624373737,10.781643045091503,0.4140892042448749,17,1,1,0,synthetic,
1,1,0.38,0,4.438130324938987,0.9131248672710977,0.8837211185456765,3.8669378603999767,0.0966065979580076,13,4,10,1,bitext,My payment was declined I'll help you with account management
0,1,0.5958973850848838,0,4.134299581218854,0.8756841621222441,0.8028061480590882,5.375729992238371,0.2988473112400732,14,4,0,0,synthetic,
2,2,0.7443918729021529,1,6.796571426888863,0.7324613809427339,0.7392541745695845,1.2767315697203485,0.31664627592113387,8,5,15,1,synthetic,
1,1,0.356,0,4.122878102837928,0.9087569522927168,0.8060322727966349,3.5525897882023942,0.38633895989062156,10,2,10,1,banking77,Is there a limit on disposable cards?
0,0,0.23795929796274615,0,3.2515334274225953,0.7947077262230703,0.8529547906993088,2.3460441287136016,0.4799954350973153,15,4,9,1,synthetic,
1,2,0.38,0,8.936570022749432,0.9992172877174993,0.8996958701966966,4.467682162823128,0.14170275905560914,14,6,9,1,banking77,How do I dispute a debit that I didn't make?
2,2,0.04698638442424274,0,2.4132961818796757,0.6961679320949525,0.8433061241843836,9.706762922711976,0.4559232565586993,18,0,7,1,synthetic,
0,0,0.13184669857472786,0,1.2891950424163505,0.7442341678659872,0.772407609199938,3.0078195812622344,0.4840201865791767,10,0,0,0,synthetic,
1,2,0.356,0,9.697270154933523,0.9485374744786623,0.7925104494436811,2.0859591694386665,0.47931258135599,16,5,9,1,banking77,Can the card be mailed to Europe?
2,0,0.2567134593695745,0,2.963795378852927,0.595478571480887,0.9803908589663479,16.240738525372482,0.2864864018976354,8,2,1,0,synthetic,
2,0,0.1858328787140536,0,5.228319569458055,0.888736253907803,0.9127479324174635,11.52436159586322,0.30301472116901235,15,1,8,1,synthetic,
1,2,0.41751248742128333,1,5.422730836633762,0.8978457533430508,0.6144004402203646,1.1046143131699906,0.4526609651175924,14,3,15,1,synthetic,
1,0,0.7138510523755764,0,3.0467725304056406,0.8347412910974221,0.7651282156831749,11.235573039850195,0.6588328279994228,8,4,4,0,synthetic,
0,2,0.396,0,1.401341803090163,0.9218705630709452,0.9063544964431577,3.9992502507930547,0.6273419119729547,14,1,4,1,bitext,The app is not working properly I'll help you with complaint resolution
1,2,0.27156661829438666,0,4.193222487643201,0.6899125230298234,0.833288978078096,8.190504516141113,0.5044423172139341,11,2,13,1,synthetic,
1,2,0.5720000000000001,0,4.379659285867071,1.0,0.698384395491802,2.953763391084238,0.4472049526035527,13,6,4,1,banking77,I tried to charge my card but it was declined. A couple days ago I was able to charge it and it was 
1,0,0.38,0,4.624623839951282,0.8581615177292091,0.7606438560359526,0.785417045387027,0.6704832147942178,18,5,2,1,banking77,I didnt get the correct exchange rate for getting cash
1,1,0.348,0,5.4939854566272475,0.9630598915825673,0.9250884118601224,6.162642528988905,0.21146320499563964,12,1,0,1,banking77,I have a pending money transfer
1,1,0.644,0,7.2043225532073425,0.8758206028885345,0.9105909879991875,7.973607727263751,0.39050549636103693,10,2,10,1,banking77,Transfers can take up to one day to process before departing for the beneficiary accounts. Please co
1,0,0.4056098942744316,1,7.578461145309196,0.7912587732883566,0.750609849496956,3.2953566782647994,0.12397654335862056,18,4,11,1,synthetic,
1,1,0.396,0,5.283712617713154,0.8521809238119095,0.7908572298447601,3.0572599223864847,0.41687201768726656,10,6,10,1,bitext,I can't log into my account I'll help you with account management
1,1,0.38,0,2.621787810140535,0.9616363708299724,0.8384234289035933,0.8763048072929339,0.6336911379472259,15,6,4,0,banking77,What are all of the different steps for identity checks?
0,0,0.6422203822522984,1,3.0326448647541593,0.5705691552041132,0.8157690602298698,11.517633212621046,0.5993517525816583,16,0,8,0,synthetic,
0,0,0.5890064757168547,0,1.0242529446326467,0.3944654807932601,0.853583648406881,10.291895790704235,0.43578876010016687,16,6,7,0,synthetic,
2,1,0.07176312148291375,0,7.804988273393732,0.8788452471941604,0.794238585756234,6.047749361347071,0.4647407841733212,12,4,4,1,synthetic,
1,0,0.5208410174745316,0,3.470985356488672,0.9429803974005011,0.7604565189914025,7.695456422369179,0.42755770500112045,15,4,9,1,synthetic,
1,2,0.6169634778613858,0,1.1118373906121959,0.5098172396113916,0.7302325502520972,5.89558082167045,0.34720822529799056,17,2,3,1,synthetic,
1,0,0.348,0,1.8118225106020958,0.880885934878789,0.9331025932404128,7.161180307900135,0.1684428380063672,16,2,3,1,banking77,Where can I find Mastercard ATMs?
1,2,0.33999999999999997,0,4.859868988627551,0.8613206076696212,0.6068804164144205,4.453496155151956,0.3911365546809696,14,6,9,1,banking77,I need my purchase cancelled.
0,2,0.10928519361761393,1,5.140322507307196,0.5220722730913132,0.8147406209562505,12.48893226737464,0.28866467425808084,10,2,1,1,synthetic,
0,0,0.8246506507085404,0,2.645800722414098,0.7175612369129531,0.8047632700753921,11.226880551614897,0.4604465201746876,9,6,14,0,synthetic,
1,2,0.372,0,16.07577212856587,0.8365096287810629,0.8018970212707768,5.623384048900629,0.2729677009366546,17,6,2,1,banking77,The exchange rate was different when I got cash
2,1,0.3337404695449253,0,3.8147196672703725,0.3912713656700155,0.8121318239646945,9.59783184832618,0.391987075059442,16,5,9,1,synthetic,
1,1,0.356,0,2.267225234784749,0.8148618632012862,0.9478248369024783,9.945864535862208,0.2183164818233568,10,4,6,1,banking77,How old do I need to be?
1,1,0.388,0,4.39817691987516,0.9642326583350127,0.8623783724692553,3.0015306674272146,0.3164139499750596,17,1,1,1,banking77,"I am wanting to refill my card, is there a charge?"
2,1,0.581695214046128,0,2.5535705198021694,0.6297969967099778,0.6082877670126535,1.4105943130128957,0.1288652085204073,18,6,2,1,synthetic,
0,0,0.3840733331084466,0,5.419486577579097,0.5973179718644063,0.8613158494720524,4.266146477786503,0.6204872838395894,18,5,2,0,synthetic,
2,2,0.5312669001310956,0,6.2935741121554685,0.6551522854216261,0.8915929880960267,12.129892667130536,0.5632873318329656,10,2,15,1,synthetic,
2,0,0.4454805300161673,0,4.161093523305725,0.6149428433263018,0.5362909269827087,3.681337553714218,0.14825676039795824,16,3,2,1,synthetic,
1,2,0.372,0,5.476108421667797,0.9253485732580845,0.9516203436600053,5.674002506712853,0.19658800349592212,10,1,5,1,banking77,Any chance of getting the card outside the UK?
1,2,0.372,0,4.455008802788025,0.8480956857172975,0.8536401076791263,0.7051805738406455,0.35787631568677786,13,4,1,1,banking77,Are there any places that won't take my card?
0,0,0.35026171590934185,1,3.970199537325866,0.649978429602787,0.7519273543931719,3.0366127177016664,0.22089380263045336,14,2,4,1,synthetic,
1,0,0.348,0,1.7894350399110281,0.9743802238310395,0.7426103917675101,2.2500110450946957,0.3831560122308209,13,4,3,1,banking77,What is my source of funds?
1,2,0.5022512740749927,0,4.976735769952382,0.7803367319085279,0.8580651976016402,4.192421677036121,0.5491877893578977,18,4,9,1,synthetic,
1,2,0.348,0,5.537194200370733,0.9801287113540392,0.7718922792202106,3.4850106389126614,0.16498931317253815,10,4,3,1,banking77,Is the card welcomed by everybody?
1,2,0.33999999999999997,0,4.804195002398597,0.8256261511893159,0.7434180719544458,1.5987199315840028,0.48086783410252854,10,6,8,1,banking77,how to get card pin?
1,2,0.6153704506297132,0,5.748551817629513,0.7642057970424286,0.8971772981229388,2.0385631720691397,0.06438681876833964,15,3,11,1,synthetic,
1,0,0.41371253511315104,0,4.14961183223238,0.603212440436435,0.792941672669915,2.181168730994692,0.3081016224671525,18,1,9,1,synthetic,
1,1,0.38,0,8.001126439523505,1.0,0.8677407966257142,6.011144815824824,0.09476771424545012,18,6,9,0,banking77,Do you issue cards for someone living in the US?
1,2,0.388,0,5.182846801529318,0.9018276362423263,0.8954106018039703,5.541090649596901,0.4795767843833891,12,5,9,1,banking77,If my card was lost or stolen can I re-link it?
1,2,0.38,0,2.5068531053106318,0.896975689617663,0.857405177934015,12.42980744518482,0.6256320731005098,9,1,7,1,banking77,"No transactions are being accepted, what's wrong with my card?"
0,1,0.504,0,5.120183881393498,0.869880676816775,0.8206708680938021,3.1012143185785486,0.3036912328591509,8,4,4,1,bitext,Can you help me with technical issues I'll help you with technical support
0,1,0.404,0,4.920405331969758,0.774398188880339,0.834066526956061,3.5269937901637594,0.44593744674680946,13,4,1,1,bitext,There's an issue with my billing statement I'll help you with account management
1,2,0.41200000000000003,0,7.789508354028261,1.0,0.8424569941040841,24.009297153794783,0.18057839958036523,9,2,2,1,banking77,What is the Top up rate charge for using a card in the US?
2,0,0.4825807537031245,0,2.3057596265566453,0.548219342713728,0.7624779438132943,0.5893901146041226,0.3487797173731051,16,6,3,1,synthetic,
1,2,0.396,0,3.1008416364413454,0.9410376844485754,0.789170494719514,6.375681429199733,0.31188057347208786,17,0,1,1,banking77,What steps do I need to take for the identity checking process?
1,2,0.404,0,3.294063175389935,0.9296426096296985,0.7734162605828776,10.74650601627187,0.4858804287472176,18,3,9,1,banking77,How long do I need to wait til my top up isn't pending?
1,1,0.36543267091724896,0,4.020466896997514,0.6734831196240834,0.9686709019876535,7.343051857240446,0.5587023490947074,16,2,6,1,synthetic,
1,0,0.396,0,2.414145077047597,0.8388730928533839,0.8122169124607483,15.562287132630258,0.4499626151376908,9,5,1,1,banking77,Money was transferred to me and I am unable to see it
1,0,0.5527830055351403,0,4.161864091626582,0.8783368324184428,0.7878892580383039,5.267395340403121,0.8097350758360673,8,6,12,1,synthetic,
1,0,0.348,0,5.282950231704516,0.9294799369794616,0.8026027772792245,5.812042986760331,0.5470713455139379,13,2,2,1,banking77,I want to delete my account.
1,1,0.33999999999999997,0,2.1560605657943372,0.8113208014731683,0.8292358646619852,7.288915273890136,0.16918044432373996,11,3,8,1,banking77,The app won't identify me.
1,1,0.38,0,3.8565777746635836,0.8923314435776587,0.9467695198066479,0.6705675182811192,0.23809343197051516,12,6,7,0,banking77,How do I know which countries you provide service in?
1,1,0.2606374688572708,1,6.119511974983828,0.8607749089118824,0.9368205332997902,2.6500213378191257,0.25532615653456714,11,0,13,1,synthetic,
1,2,0.404,0,3.0064066288461615,0.7828154237449264,0.7008380790971552,12.761720741350368,0.27617317095720023,13,6,8,1,bitext,I want to know more about your products I'll help you with sales
2,0,0.25484008387247936,0,2.5217795619336196,0.7856093268125922,0.605844381891543,7.080921526537255,0.4305350128742106,9,5,2,1,synthetic,
1,0,0.38,0,8.177583224946224,0.8257655398083117,0.7306324860711731,4.680573271129647,0.14040957664782608,13,2,9,1,banking77,I was charge a fee that I wasn't told about
1,0,0.27408340558354366,0,3.3597460823583587,0.8433136111892948,0.7243888943412731,9.047439693168842,0.3195714968760559,8,0,14,1,synthetic,
1,2,0.372,0,3.6649255135357253,0.8395835429784801,0.7277337647205885,4.674912386460769,0.3487295092018411,14,5,9,1,banking77,How do I receive a refund for my item?
0,0,0.44298509216616233,0,6.245772061564764,0.7323344811850532,0.6977340511599179,9.967045089864639,0.1388379444682605,8,2,13,1,synthetic,
0,1,0.46652282156373576,0,3.024554997209878,0.719988287129347,0.7862260339820479,11.677320423747554,0.3108628904211108,8,2,1,1,synthetic,
1,1,0.516,0,1.3634309635826518,0.8359386497851191,0.6871627658230253,1.7425036512802534,0.21571066801606195,9,0,10,1,banking77,I tried to transfer money to a receiver and they didn't get the right amount. What is going on and w
1,1,0.3101284200077477,1,0.831501669301332,0.31627748154570184,0.632461897492877,6.159285683682827,0.08964171702936335,16,5,9,1,synthetic,
1,1,0.38,0,2.2587522901274477,0.9329271023903742,0.9631662800000385,5.160506002850002,0.4048693371192914,18,3,9,1,bitext,My payment was declined I'll help you with account management
1,2,0.348,0,3.5095311038763493,0.8618474700499423,0.878482144995688,2.239526731812735,0.44738958356930963,10,0,3,1,banking77,Where do i find my PIN?
1,2,0.396,0,5.226988561648973,0.9701102991766342,0.6138493489977972,5.132610517629268,0.4158199343598984,13,6,7,1,bitext,I'm interested in upgrading my plan I'll help you with product inquiry
2,1,0.683426377722552,0,3.3466677019364344,0.5498459891878331,0.7306044640438983,8.247317698786967,0.6144808606934291,11,2,14,1,synthetic,
2,1,0.32016658442969465,0,3.572723087608043,0.7304363647784252,0.7954529438872127,2.4941756218997755,0.2736174445256844,12,4,2,1,synthetic,
1,1,0.33999999999999997,0,6.089480396609148,0.8734018127841455,0.8350054346833131,12.021202234920244,0.27794292976700696,14,4,8,1,banking77,My card will not work
2,0,0.23839646906385054,0,1.5360576962149513,0.5642076873246545,0.8674339623637276,3.083470689621228,0.4865670109762017,11,0,2,1,synthetic,
2,1,0.16346598290448683,1,5.931468862849681,0.6166994200619329,0.7075104323440898,8.723044037808885,0.355097568622854,18,5,15,0,synthetic,
1,1,0.404,0,1.7350954227788795,0.8784665690980442,0.9284887301229364,10.759076640960554,0.2874389376537776,14,1,10,1,banking77,There was a direct debit transaction I have don't think should be there.
1,0,0.29681457998622895,0,6.546123224051072,0.6716749860775173,0.830351028874944,8.102776189789914,0.5261319439294972,17,4,10,1,synthetic,
1,1,0.24283436649589846,0,7.471537076214941,0.8883469974689333,0.8597509945369823,10.200328070099788,0.27029643593070307,10,3,9,0,synthetic,
1,0,0.7129136904649169,0,7.545643963371863,0.3074241555096663,0.8395782523217249,9.076056553792231,0.27051548893287336,15,4,1,1,synthetic,
1,1,0.396,0,6.243031132126695,0.9334914576840441,0.9032734567910055,2.3008377551612504,0.19805293008413113,18,1,4,1,bitext,I need help with my account settings I'll help you with billing
1,2,0.508,0,2.8825578194386123,0.8786936484871432,0.9676640902939077,25.318408784447094,0.3731332706684634,9,5,9,1,banking77,Please help!  The app won't let me cancel a money transfer.  I accidently sent money to an account t
0,0,0.3348443486254574,1,10.336094480809003,0.8771514300519121,0.7047316742505725,4.903129402919903,0.09072191600560042,13,4,13,1,synthetic,
0,1,0.4648071168864445,1,6.503362483434386,0.3515515031153466,0.872425884628571,7.362088748120864,0.6310980188860618,8,6,9,0,synthetic,
1,2,0.388,0,2.9775554442839476,0.945809147187285,0.9285540429369574,7.562337586144406,0.19722865904724268,14,6,3,1,banking77,What are the requirements to open an account for a minor?
1,2,0.476,0,2.8640067680579455,0.9176475624112144,0.88140539088456,2.1065873083836646,0.739703944401315,14,3,7,1,banking77,"I've tried to send money to my friends and I keep getting rejected. Can you please tell me why, I do"
1,2,0.364,0,5.125955415067301,0.8589462515109189,0.9335644375553238,5.568661307795979,0.3778635655086764,12,1,9,1,banking77,Can I open an account for my offspring?
0,1,0.2971411767416445,0,6.159060758480824,0.7298613074176535,0.7935933349632783,2.3206772119558203,0.17942953432656591,11,0,4,1,synthetic,
1,0,0.46,0,5.1259233124812225,0.9565532111051644,0.8378189543435578,2.4577201501469976,0.40026669699833817,8,1,9,1,banking77,I recently bought something in foreign currency and I am unsure of the exchange rate. Is this rate a
2,0,0.40477662401018977,1,14.23936116513842,0.5958651860842965,0.8524517168363283,1.490735668549805,0.26420363996740465,10,0,15,1,synthetic,
1,1,0.388,0,5.389656202487676,0.8781686731344648,0.8784481829004622,2.8897840532159984,0.10123968496821334,13,0,9,1,banking77,"I want a disposable virtual card, how do I do that?"
1,0,0.452,0,5.464759248737561,0.9405919927940044,0.8328176142155379,3.5226755813961317,0.22738657718058658,18,3,0,1,banking77,"When I got my cash, the amount was not what it should have been, based on the exchange rate."
1,0,0.5640000000000001,0,5.073561564140398,0.9822602092940247,0.7871684621115772,7.735925255143923,0.36407301121794167,17,2,4,1,banking77,Hello! I randomly got charged an extra fee today as i was shopping online and i have no idea why! Ar
1,2,0.356,0,3.2140998567416887,1.0,0.6045077500136665,3.3195730414692313,0.17741365167689946,17,2,4,1,banking77,How do i secure a top-up card?
1,1,0.42,0,2.9584082901510236,0.9217624170645408,0.7540514511965688,4.376364057546425,0.27320379483831797,8,2,0,1,banking77,Who do I contact if there is a direct debit that I did not create.
1,1,0.33199999999999996,0,4.623896933171817,0.864091965100833,0.8748017154173583,8.669572129417512,0.4202676464319795,8,5,5,1,banking77,need my details changed
1,1,0.396,0,3.35197845627699,0.9195316572309038,0.855045110672573,9.855304792310983,0.6634930222403923,10,0,2,1,banking77,What is the length of time for money to reach the account?
2,0,0.3679692251876698,1,4.399030732520386,0.6915399095295166,0.9427475393999777,1.5937936947087896,0.4719854300763065,18,6,4,1,synthetic,
1,1,0.496,0,3.2172690366858214,0.811769725734586,0.7652611033531446,4.208650388002618,0.6172594538659532,14,6,3,1,bitext,I can't log into my account I'll help you with technical support
1,1,0.356,0,1.923582717654907,0.9143950676409309,0.9640583505960097,5.400548906556032,0.4985128818234511,16,6,7,1,banking77,My morning transaction needs to be canceled.
2,2,0.5122164582479336,0,5.278512721589348,0.8030282427563046,0.7233070616132659,8.850949903294238,0.35599040282324884,11,0,4,1,synthetic,
1,2,0.38,0,4.802936594700661,0.8705869466479635,0.7695777685992108,12.139079797619635,0.6261477636405692,14,1,9,1,banking77,Tell me what ATMs allow me to change my PIN.
1,1,0.496,0,2.335048896210084,0.7756430293191903,0.7207341199560056,3.641040950144986,0.2686788076639762,18,1,1,1,bitext,I can't log into my account I'll help you with technical support
1,0,0.388,0,4.449173401232185,0.9274457543901428,0.946522488256053,10.394384811148655,0.24696298897038033,8,4,0,1,banking77,Is there a reason there's an extra fee on my statement?
2,1,0.5968304187885246,0,1.9021261894475439,0.8597869249992365,0.6656767230499675,4.979306612023709,0.14886353667341412,17,3,4,1,synthetic,
1,1,0.324,0,3.451904609429282,0.9364026621161382,0.9333869998052402,2.387652772408235,0.45697796088812903,18,6,2,1,banking77,unsupported transfer declined
0,2,0.4081067673108399,0,15.08695781928326,0.7945218074851017,0.7660608178735334,4.872593159389376,0.4916539083203287,17,6,7,1,synthetic,
1,1,0.496,0,8.746899734282977,0.9226598788314231,0.7350808793882428,3.539967280560884,0.03697762522274095,17,6,3,1,bitext,I need to cancel my subscription I'll help you with technical support
2,1,0.4851035198275647,1,2.6714521012887946,0.6831272208675979,0.6531241251330822,7.844173523350842,0.21612042648856644,17,1,8,1,synthetic,
1,2,0.364,0,2.8518316975559324,1.0,0.9488720298804116,0.6729225347907148,0.4557661808649244,8,4,5,1,banking77,I need to get a disposable virtual card?
1,1,0.436,0,6.5875043342323485,0.8002811117101291,0.8267366756166138,11.191892906969871,0.33251104788865476,14,3,6,1,banking77,"I recently deposited some money into my account, but it still isn't showing up. What's going on?"
1,2,0.404,0,3.9321483066930862,0.9031888892813267,0.930385116395201,2.228040524326385,0.28366830948097793,18,6,9,1,banking77,"What currencies can I not hold many in, if so what are they?"
1,1,0.33999999999999997,0,10.735802723748364,0.8217337095650111,0.7191223447688307,3.0017148032669683,0.4074916913130144,18,1,7,1,banking77,Do you support top ups?
2,1,0.7674524648933045,0,7.75389474915785,0.5998119563927794,0.8864452340321941,5.233742378614335,0.12536080985550277,16,4,10,1,synthetic,
1,2,0.396,0,3.03577413803381,0.7939159529137431,0.6213008734908785,9.888585097207427,0.13651928768765012,8,0,9,1,bitext,I can't log into my account I'll help you with product inquiry
1,2,0.404,0,8.323027415064745,1.0,0.8466822765548395,13.346529984571506,0.32730191875513537,14,3,9,1,banking77,I need a disposable virtual card. Please tell me how to order one.
1,2,0.404,0,6.362877113937155,0.9484695705775865,0.8426545402803809,6.062120327550457,0.09318639284273175,13,3,9,0,bitext,I need help with my account settings I'll help you with product inquiry
1,1,0.372,0,2.4792615884549205,0.9976756449001324,0.9018553249120118,11.512734956329654,0.23639458121027196,12,5,2,1,banking77,I am waiting for a payment to be processed
0,0,0.33577211160958603,0,6.290655969839587,0.5531846619417512,0.8458179998016309,7.123028959916908,0.4086802939309198,8,5,14,0,synthetic,
1,2,0.30763319795780314,1,4.100842655283187,0.6561379823510818,0.7789347822139672,3.9223312424357886,0.1611563770812654,8,0,9,1,synthetic,
2,0,0.5413640892711353,0,4.917444007839529,0.8015506156394069,0.8562566419592855,1.143604009393867,0.41299825520875044,18,3,7,1,synthetic,
1,0,0.17395953775058282,1,4.628798328507445,0.7829019158270343,0.7973301579724552,8.585428138929489,0.3756320698404705,16,5,11,1,synthetic,
1,1,0.39803930560029627,1,7.704522061462479,0.5782794595194131,0.9028196713685593,1.7991835935408937,0.5220396818264621,13,2,3,1,synthetic,
2,1,0.452,0,5.957544821429174,0.8271835735786812,0.9087719927044461,6.3526208471292565,0.1174477568754431,11,2,3,1,banking77,"I'm not sure why my payment has been declined? Please tell me why, I thought it was all good."
1,1,0.48,0,2.7700309454680063,0.8789883162349391,0.9536336969307959,15.000270239878333,0.26031345463055333,9,5,1,1,bitext,My payment was declined I'll help you with technical support
1,2,0.348,0,6.248624697862673,0.856172694526292,0.8948455975008252,1.4449015642621705,0.3544562662996001,18,6,5,0,banking77,I need to reverse a transaction
1,0,0.4820683310309122,0,3.271107323289871,0.5290036282928183,0.6399311112433443,5.337861585945393,0.5030048952229079,16,6,4,1,synthetic,
0,0,0.5315260373016356,0,7.006440788518353,0.5295313312670987,0.8225078850616208,9.771436912790199,0.28914263633114107,16,1,11,1,synthetic,
0,0,0.3113061713765755,1,5.066237300468301,0.7592245634005693,0.623829751928767,1.677388298149015,0.2446318328721933,12,4,13,0,synthetic,
0,1,0.28460328975882576,1,2.6807687257929165,0.8767693122410478,0.7622536542462809,5.891741928595711,0.6007108887392906,10,3,11,0,synthetic,
1,2,0.372,0,4.239043119767892,0.8996673407331855,0.8641809308761611,5.792112439824265,0.14704488897070342,18,3,7,1,banking77,How can I tell where the money came from?
1,0,0.348,0,7.557423815021723,0.8121767293120731,0.7765230747419198,4.06751379827885,0.5862558308773836,11,0,8,1,banking77,Can exchanged be made to EUR?
0,1,0.6342408119597647,0,8.339282211285164,0.6308604413800084,0.639001909704396,10.351155967531945,0.30320547020068817,11,1,2,1,synthetic,
0,2,0.496,0,3.776267338776449,0.8416200685596769,0.8652752503201628,2.8553764057402895,0.29208188056719303,10,6,7,1,bitext,The app is not working properly I'll help you with technical support
1,2,0.388,0,2.458052790690816,0.8530312842738185,0.9020201831359292,5.3298144988027545,0.6131696821991534,9,5,2,1,banking77,Why was I not able to get cash from the ATM?
1,1,0.6523397368483933,0,3.867576515048766,0.577044606564561,0.7700753042762358,6.42819602672325,0.6110369953569925,14,4,8,1,synthetic,
1,1,0.38,0,2.4695892176005723,0.9773384377703619,0.9198312376128349,6.623147770119246,0.1691425076222523,14,3,4,1,banking77,do you offer refunds? i would like to return purchase.
1,2,0.38,0,2.780650743418062,0.9539387268544804,0.8210989401731367,8.962991871389283,0.6282011366595069,18,0,8,1,banking77,Why is the cash withdraw I made shown as pending?
1,2,0.388,0,5.826086971411036,0.9155731487022355,0.7488723251976129,5.204894307212648,0.3093246738978658,18,0,5,1,banking77,Is it possible to get a second card for my daughter?
1,2,0.372,0,2.949462921014975,0.9082227662094862,0.7644523626216571,12.563129422253878,0.1676073595218303,18,1,0,1,banking77,Is there a fee to order a physical card?
1,1,0.38869175987917715,1,2.416654829974912,0.2483576239707161,0.7245685635963206,7.009613178224651,0.1542885431651008,17,3,9,1,synthetic,
0,1,0.42535162635643997,0,5.080092367292519,0.8567833638170267,0.8240380728071093,19.41059326984342,0.35583296872987524,12,0,12,1,synthetic,
1,1,0.356,0,4.454376912144072,1.0,0.7942399910827165,1.9618428912602854,0.476743583979286,11,6,2,1,banking77,Have a payment that I haven't done.
0,1,0.5242554084826955,1,4.956598058689614,0.644089594488888,0.7753035843777039,10.60069734394098,0.12680347252562665,9,6,2,0,synthetic,
1,2,0.3111293780952516,0,4.77640869009071,0.5567152200586757,0.5100101298126148,24.01144002228375,0.2535816236949198,14,5,4,1,synthetic,
0,0,0.8171706630464046,1,5.934571205738629,0.6584621637170613,0.8736878182020211,1.882934465355821,0.31703614109007455,12,4,4,0,synthetic,
1,2,0.7,0,4.207141881858211,0.8458954414855694,0.9118008795233983,3.605622754754691,0.36377777790234345,15,3,1,1,banking77,"|I moved out of my old house two weeks ago and cancelled my direct debit to my old landlord, this di"
1,2,0.396,0,1.7398815888439416,0.9358844570994648,0.8611335676714089,3.6771362770050677,0.22583379962660924,13,5,10,1,banking77,"I noticed my card payment was cancelled, can you tell me why?"
1,2,0.5453485830948246,0,5.591117718012447,0.2967574187433353,0.6622069471234701,1.8311349202280263,0.8039613978120757,17,3,7,1,synthetic,
1,1,0.388,0,3.6660995017059235,0.8765908019589944,0.7576028316735237,8.86371856475979,0.1139705309935436,8,5,1,1,bitext,I need to cancel my subscription I'll help you with billing
1,1,0.396,0,4.808834752610724,0.7990558844164013,0.8823046490856928,4.520442812719734,0.35922499674426056,8,0,5,1,bitext,I have a complaint about the service I'll help you with sales
2,1,0.33964732785196766,0,2.1006198615733878,0.566911687802729,0.5352253523877971,1.987024790771668,0.39169075315246754,11,1,11,0,synthetic,
1,0,0.413070615281135,1,1.386901772063439,0.7850115317496511,0.769113631236585,9.239155048332048,0.3618321054726851,15,3,2,1,synthetic,
1,1,0.41200000000000003,0,8.59266897607216,0.9651442455181292,0.7923519582020354,6.7269644361252805,0.5640885033151402,10,4,10,1,banking77,"I received my card, how do I get it to show in the app?"
0,1,0.404,0,4.085507653193413,0.8479300536588934,0.7709167288763455,12.142785663068997,0.11559217643806674,16,2,6,1,bitext,There's an issue with my billing statement I'll help you with complaint resolution
1,2,0.356,0,8.773806538900311,0.9795148543777136,0.6936988333978322,6.56498001127177,0.39936077779211365,14,5,8,1,banking77,i cannot get virtual card to work
1,0,0.4746040474855803,0,2.705294250063653,0.8627731184740106,0.8021757880268573,3.804470534217052,0.2310250171560639,17,6,5,1,synthetic,
1,2,0.364,0,4.486952307298261,0.9831269450117146,0.7160926068676672,9.45530888630863,0.11603697295985105,10,4,4,0,banking77,Can I transfer money using a different currency?
1,2,0.42,0,1.7016233665710212,0.8046145365343242,0.8547871362887371,2.611171509572615,0.27533198759430316,16,4,3,1,banking77,I am still waiting for the cash to be returned from a cheque I deposited!
0,2,0.5950630609491219,0,5.776036596335266,0.687007962375529,0.7462608539200183,4.472431819592289,0.32151087773306697,9,6,8,0,synthetic,
1,2,0.348,0,8.512001362877085,0.9425811239406516,0.9510800894628083,3.9853569677680047,0.15765976517366717,11,5,3,1,banking77,Where can I change my PIN?
1,1,0.21765853092624665,0,8.190303282614371,0.6444323551873221,0.8380042178550229,3.5575832648698302,0.47073723313566007,9,0,7,1,synthetic,
1,1,0.364,0,1.109009539535408,0.8750435671155143,0.9227362772557172,7.584377675312156,0.10206587327174967,8,2,8,1,banking77,Do you have a problem with EUR exchanges?
1,0,0.796015354957085,1,3.7487157674754394,0.9219730487394403,0.8114906244412213,1.8724143819012977,0.27574234914618734,17,6,14,1,synthetic,
1,2,0.636,0,5.918765653550914,0.7872974061602555,0.8349842198770786,10.648087003910605,0.24690608088606247,18,6,7,1,banking77,I tried to get cash at some ATM in the city centre earlier but the machine declined my card. I've se
2,2,0.7211723025174964,0,0.8332764257798199,0.37597502657846427,0.9639190242495939,5.895618654949128,0.3190878580868355,16,0,5,1,synthetic,
